"Product Type","Product Id","Product Title","Product Version","Product Display Artist","Parent Label","Label","Original Release Date","Release Date","UPC","Catalog #","Product Price Tier","Product Genre","Submission Status","Product C Line","Product P Line","Pre-Order Date","Exclusives","ExplicitLyrics","Product Play Link","Liner Notes","Primary Metadata Language","Compilation","PDF Booklet","Timed Release Date","Timed Release Music Services","Last Process Date","Import Date","Created By","Last Modified","Submitted At","Submitted By","Vevo Channel","TrackType","Track Id","Track Volume","Track Number","Track Name","Track Version","Track Display Artist","Isrc","Track Price Tier","Track Genre","Audio Language","Track C Line","Track P Line","Writers","Publishers/Collection Societies","Withhold Mechanicals","Pre-Order Type","Instant Gratification Date","Duration","Sample Start Time","Explicit Lyrics","Album Only","Lyrics","Performing Contributors","Non-Performing Contributors","Producers","Full Continuous Mix","Continuously Mixed Individual Song","Track Play Link"
"Audio","671673797056a2b18cfd771c","Spectre Season","","Artifact","EDM Spotlight","Dirtysnatcha Records","9/12/2023","9/12/2023",="198342479643","DSR101","$0.91 ($1.29 SRLP) - T3","Dubstep","Released","© 2023 DirtySnatcha Records","℗ 2023 DirtySnatcha Records","","","no",,"","English","False","",,,"10/24/2024","10/24/2024","josh.erickson@ingrooves.com","10/24/2024","10/24/2024",,,"AudioTrack","671673797056a2b18cfd771b",="1",="1","Spectre Season","","Artifact","QZWDD2336449","$0.91 ($1.29 SRLP) - T3","Dubstep","English","© 2023 DirtySnatcha Records","℗ 2023 DirtySnatcha Records","Jake Davies <Lyricist>, Jake Davies <Composer>","DirtySnatcha Records Publishing <ASCAP>","yes","","","=""00:03:44""","","no","no","You can't hide from me

You can't hide from me","","","Jake Davies","False","False",
"Audio","6716737bb57030fe904f574c","Fvck","","Hurting Murphy","EDM Spotlight","Dirtysnatcha Records","3/31/2023","3/31/2023",="198342492000","DSR89","$0.91 ($1.29 SRLP) - T3","Dubstep","Released","© 2023 DirtySnatcha Records","℗ 2023 DirtySnatcha Records","","","no",,"","English","False","",,,"10/30/2024","10/30/2024","josh.erickson@ingrooves.com","10/30/2024","10/30/2024",,,"AudioTrack","6716737bb57030fe904f574b",="1",="1","Fvck","","Hurting Murphy","USLZJ2376873","$0.91 ($1.29 SRLP) - T3","Dubstep","English","© 2023 DirtySnatcha Records","℗ 2023 DirtySnatcha Records","Forrest Rigdon <Lyricist>, Forrest Rigdon <Composer>","LAB10 Publishing <BMI>","yes","","","=""00:03:12""","","yes","no","The night was all hail Mary and Bilbo all over me. Well, the old man, no doubt here is more than an and. Oh, oh.

The Fuck

Know when you woke up with that one? Yeah. You were going to be gone with the rain, don't you? Well, I'm full of life. They've known me for... Oh, you don't...

The Fuck","","","Forest Rigdon","False","False",
"Audio","6716737eb57030fe904f575a","Keep Moving","Audigy Remix","DirtySnatcha","EDM Spotlight","Dirtysnatcha Records","10/6/2023","10/6/2023",="197999143198","DSR104","$0.91 ($1.29 SRLP) - T3","Dubstep","Released","© 2023 DirtySnatcha Records","℗ 2023 DirtySnatcha Records","","","no",,"","English","False","",,,"10/30/2024","10/30/2024","josh.erickson@ingrooves.com","10/30/2024","10/30/2024",,,"AudioTrack","6716737eb57030fe904f5759",="1",="1","Keep Moving","Audigy Remix","DirtySnatcha","QZWV32320452","$0.91 ($1.29 SRLP) - T3","Dubstep","English","© 2023 DirtySnatcha Records","℗ 2023 DirtySnatcha Records","Ernesto Rizzi <Lyricist>, Ernesto Rizzi <Composer>, Leigh Bray <Lyricist>, Leigh Bray <Composer>","LAB10 Publishing <BMI>","yes","","","=""00:03:31""","","no","no","wanna see ya moving,
Moving
wanna see ya moving,
Moving
wanna see ya moving,  
Moving
wanna see ya moving, 
moving
Wanna Sea ya
See ya moving
Wanna Sea ya
See ya moving
Wanna Sea ya
See ya moving
keep keep moving
keep keep moving
bounce bounce
wanna see ya moving
See ya moving
keep keep moving
keep keep moving
bounce bounce
wanna see ya moving
See ya moving
keep keep moving
keep keep moving","","","Ernesto Rizzo","False","False",
"Audio","6716737e7056a2b18cfd7a72","Need U","Ennaut Remix","DirtySnatcha, Autokorekt","EDM Spotlight","Dirtysnatcha Records","11/18/2022","11/18/2022",="198342500538","DSR82","$0.91 ($1.29 SRLP) - T3","Dubstep","Released","© 2022 DirtySnatcha Records","℗ 2022 DirtySnatcha Records","","","no",,"","English","False","",,,"10/30/2024","10/30/2024","josh.erickson@ingrooves.com","10/30/2024","10/30/2024",,,"AudioTrack","6716737e7056a2b18cfd7a71",="1",="1","Need U","Ennaut Remix","DirtySnatcha, Autokorekt","QZWDD2263341","$0.91 ($1.29 SRLP) - T3","Dubstep","English","© 2022 DirtySnatcha Records","℗ 2022 DirtySnatcha Records","Anthony Autolino <Lyricist>, Anthony Autolino <Composer>, Jason Moss <Lyricist>, Jason Moss <Composer>, Leigh Bray <Lyricist>, Leigh Bray <Composer>","LAB10 Publishing <BMI>, DirtySnatcha Records Publishing <ASCAP>","yes","","","=""00:03:58""","","no","no","I need all of you. I need you. I need you. you you you. I need all of you. Drop wobbles and rocks before the bass hits. Lets Go. I need you you you. I need you you. Drop the wobbles and rocks before the bass hits. Lets get it. I need all of you. I need you. I need you you you. I need you I need all of you. I need you. I need you. Drop the wobble I need","","","Jason Moss","False","False",
"Audio","66c50d597f1e6ef6d9805be6","Groupies","","Autokorekt","EDM Spotlight","Dirtysnatcha Records","9/27/2024","9/27/2024",="198704117640","DSR137","$0.70 ($0.99 SRLP) - T2","Trap","Released","© 2024 DirtySnatcha Records","℗ 2024 DirtySnatcha Records","","","no","https://ingrv.es/groupies-sjj-w","","English","False","",,,"9/16/2024","8/21/2024","thomas@dirtysnatcha.com","9/16/2024","8/21/2024",,,"AudioTrack","66c53f59455a4334c0346bee",="1",="1","Groupies","","Autokorekt","USA2P2456452","$0.70 ($0.99 SRLP) - T2","Trap","English","© 2024 DirtySnatcha Records","℗ 2024 DirtySnatcha Records","Anthony Autolino <Lyricist>, Anthony Autolino <Composer>","DIRTYSNATCHA RECORDS PUBLISHING <ASCAP>","yes","","","=""00:02:38""","","no","no","I'm getting love from the streets from the groupies my fame is spreading wild like a wild fire movie I'm 
Got my homies with me You see we rolling deep we the kings of the block and the lady's wanna creep.

Fame is spreading love from the streets from the groupies movie like.","","","Anthony Autolino","False","False","https://ingrv.es/groupies-697-f"
"Audio","67a2646e84552dcef15e90e3","Noise","","2TD","EDM Spotlight","Dirtysnatcha Records","","2/28/2025",="198704349690","DSR147","$0.70 ($0.99 SRLP) - T2","Dubstep","Released","© 2025 DirtySnatcha Records","℗ 2025 DirtySnatcha Records","","","no",,"","English","False","",,,"2/12/2025","2/5/2025","thomas@dirtysnatcha.com","2/12/2025","2/4/2025",,,"AudioTrack","67a264de990571d8ecd4be2d",="1",="1","Noise","","2TD","USA2P2505291","$0.70 ($0.99 SRLP) - T2","Dubstep","English","© 2025 DirtySnatcha Records","℗ 2025 DirtySnatcha Records","James Campbell <Lyricist>, James Campbell <Composer>","DirtySnatcha Records Publishing <ASCAP>","yes","","","=""00:03:15""","","no","no","bring in the noise

bring in the noise

bring in the noise

bring in the noise","","Thomas Nalian <AR>","James Campbell","False","False",
"Audio","67acc9a1b21d6133617395fc","Bored","","Diemetic, LØSTRONAUT","EDM Spotlight","Dirtysnatcha Records","","3/7/2025",="198704383731","DSR148","$0.70 ($0.99 SRLP) - T2","Dubstep","Released","© 2025 DirtySnatcha Records","℗ 2025 DirtySnatcha Records","","","no",,"","English","False","",,,"2/26/2025","2/26/2025","thomas@dirtysnatcha.com","2/26/2025","2/26/2025",,,"AudioTrack","67acccdaaa33a9a6529bcae1",="1",="1","Bored","","Diemetic, LØSTRONAUT","USA2P2508953","$0.70 ($0.99 SRLP) - T2","Dubstep","English","© 2025 DirtySnatcha Records","℗ 2025 DirtySnatcha Records","Andrew Hefferman <Lyricist>, Andrew Hefferman <Composer>, Michael Gust <Lyricist>, Michael Gust <Composer>","LAB10 <BMI>","yes","","","=""00:02:33""","","no","no","Hey everyone! 

I've got the vocals finished below: 


사랑은 지겨워, that’s boring, uh
특히 우리 사랑은 역겨워
It’s boring, I’m yawning, I'm done, done with talking
Making you look dumb di dumb, I’m getting’ bored

di dumb dumb dumb, I’m getting’ bored

di dumb dumb dumb, I’m getting’ bored

It’s boring, I’m yawning, I’m done, done with talking
Making you look dumb di dumb, I’m getting’ bored

I’m getting’ bored

I’m getting’ bored

사랑은 지겨워, that’s boring, uh
특히 우리 사랑은 역겨워
It’s boring, I’m yawning, I'm done, done with talking
Making you look dumb di dumb, I’m getting’ bored

di dumb dumb dumb, I’m getting’ bored

di dumb dumb dumb, I’m getting’ bored

It’s boring, I’m yawning, I’m done, done with talking
Making you look dumb di dumb, I’m getting’ bored

I’m getting’ bored

I’m getting’ bored

di dumb dumb dumb, I’m getting’ bored

di dumb dumb dumb, I’m getting’ bored

I’m getting’ bored","","Thomas Nalian <AR>","Andrew Hefferman,Michael Gust","False","False",
"Audio","67a15400e71202e38c9d6d85","Sound Boiz","","Dark Matter","EDM Spotlight","Dirtysnatcha Records","","2/21/2025",="198704348389","DSR146","$0.70 ($0.99 SRLP) - T2","Dubstep","Released","© 2025 DirtySnatcha Records","℗ 2025 Dirtysnatcha Records","","","no",,"","English","False","",,,"2/20/2025","2/4/2025","thomas@dirtysnatcha.com","2/20/2025","2/3/2025",,,"AudioTrack","67a154da2856a60478f46d25",="1",="1","Sound Boiz","","Dark Matter","USA2P2505076","$0.70 ($0.99 SRLP) - T2","Dubstep","English","© 2025 DirtySnatcha Records","℗ 2025 DirtySnatcha Records","Isaac Tullos <Lyricist>, Isaac Tullos <Composer>, Joey Kalina <Lyricist>, Joey Kalina <Composer>","DirtySnatcha Records Publishing <ASCAP>","yes","","","=""00:03:39""","","no","no","Sound Boy is a sound. Sound Boy its a sound boy. Sound boy its a sound. Sound boy its a sound boy. its a sound boy. Sound boy. Sound boy, Sound boy. sound boy. sound boy. 

Sound Boy is a sound. Sound Boy its a sound boy. Sound boy its a sound. Sound boy its a sound boy. its a sound boy.
sound boy. sound boy. sound boy. sound boy. sound boy. sound boy","","Thomas Nalian <AR>","Isaac Tullos,Joey Kalina","False","False",
"Audio","687f4df8df12cb983ef6a200","Get Moving","","Kotrax","EDM Spotlight","Dirtysnatcha Records","","8/1/2025",="198704642531","DSR164","$0.70 ($0.99 SRLP) - T2","Dubstep","Released","© 2025 DirtySnatcha Records","℗ 2025 DirtySnatcha Records","","","no",,"","English","False","",,,"7/30/2025","7/30/2025","thomas@dirtysnatcha.com","7/30/2025","7/29/2025",,,"AudioTrack","687f4dfcdf12cb983ef6a204",="1",="1","Get Moving","","Kotrax","USA2P2538177","$0.70 ($0.99 SRLP) - T2","Dubstep","English","© 2025 DirtySnatcha Records","℗ 2025 DirtySnatcha  Records","Kota Visaggio <Lyricist>, Kota Visaggio <Composer>","DirtySnatcha Records Publishing <ASCAP>","yes","","","=""00:01:57""","=""00:00:28""","yes","no","Lets get Fucked up and roll with the bass like. Drop it. Now lets move it. Drop it. Lets get fucked up and roll with the bass like","","Thomas Nalian <AR>","Kota Visaggio","False","False",
"Audio","687fb0aadf12cb983e016c76","Back 2 Life","","Elevatd","EDM Spotlight","Dirtysnatcha Records","","8/22/2025",="198704627002","DSR167","$0.70 ($0.99 SRLP) - T2","Dubstep","Released","© 2025 DirtySnatcha Records","℗ 2025 DirtySnatcha Records","","","no",,"","English","False","",,,"8/20/2025","7/22/2025","thomas@dirtysnatcha.com","8/20/2025","7/22/2025",,,"AudioTrack","687fb10edf12cb983e019144",="1",="1","Back 2 Life","","Elevatd","USA2P2536661","$0.70 ($0.99 SRLP) - T2","Dubstep","English","© 2025 DirtySnatcha Records","℗ 2025 DirtySnatcha Records","Dennis Castelan <Lyricist>, Dennis Castelan <Composer>, Chris Clingingsmith <Lyricist>, Chris Clingingsmith <Composer>","LAB10 Publishing <ASCAP>","yes","","","=""00:02:59""","=""00:00:12""","no","no","Bring me back 2 life","","Thomas  Nalian <AR>","Dennis  Castelan,Chris Clingingsmith","False","False",
"Audio","687fa4bafd4955ae6b59e2eb","Outta Space","","DirtySnatcha, Walter Wilde","EDM Spotlight","Dirtysnatcha Records","","8/15/2025",="198704626937","DSR165","$0.70 ($0.99 SRLP) - T2","Dubstep","Released","© 2025 DirtySnatcha Records","℗ 2025 DirtySnatcha Records","","","no",,"","English","False","",,,"8/12/2025","7/22/2025","thomas@dirtysnatcha.com","8/12/2025","7/22/2025",,,"AudioTrack","687fa8a14d5edbcc32e77301",="1",="1","Outta Space","","DirtySnatcha, Walter Wilde","USA2P2536655","$0.70 ($0.99 SRLP) - T2","Dubstep","English","© 2025 DirtySnatcha Records","℗ 2025 DirtySnatcha Records","Leigh Bray <Lyricist>, Leigh Bray <Composer>, Cam Bryan <Lyricist>, Cam Bryan <Composer>","LAB10 Publishing <BMI>","yes","","","=""00:02:45""","=""00:00:00""","no","no","Lights in the sky got me feeling outta space. 
Lights in the sky you got such a pretty face.

Lights in the sky got me feeling outta space. 
Lights in the sky you got such a pretty face.

outta space
outta space
outta space
lights in the sky got me feeling outta space.
Hey
What
lights in the sky got me feeling outta space.
Hey
What
lights in the sky got me feeling outta space.
lights in the sky got me feeling outta space.
lights in the sky got me feeling outta space.","","Thomas Nalian <AR>","Leigh Bray,Cam Bryan","False","False",
"Audio","687fad694d5edbcc32e859a0","Tunnel Vision","","WHOiSEE","EDM Spotlight","Dirtysnatcha Records","","8/8/2025",="198704647918","DSR166","$2.10 ($2.99 SRLP) - S3","Dubstep","Released","© 2025 DirtySnatcha Records","℗ 2025 DirtySnatcha Records","","","no",,"","English","False","",,,"8/1/2025","8/1/2025","thomas@dirtysnatcha.com","8/1/2025","7/31/2025",,,"AudioTrack","688beb0898221d470cd40161",="1",="1","Bumpin","","WHOiSEE","USA2P2538637","$0.70 ($0.99 SRLP) - T2","Dubstep","English","© 2025 DirtySnatcha Records","℗ 2025 DirtySnatcha Records","Brett Hopkins <Lyricist>, Brett Hopkins <Composer>","LAB10 Publishing <BMI>","yes","","","=""00:03:20""","=""00:00:32""","no","no","We be bumpin’ through the speakers, bumpin’, bumpin’

We be bumpin’ through the speakers, bumpin’, bumpin’

We be bumpin’ through the speakers, bumpin’, bumpin’

We be bumpin’ through the speakers, bumpin’, bumpin’

We be bumpin’

We be bumpin’

Make your head bounce, break your neck

Break your neck

Make your head bounce, break your neck

Make your head bounce, bounce, bounce,

Make your head bounce, bounce, bounce,

We be bumpin’ through the speakers,

We be bumpin’ through the speakers,

We be bumpin’ through the speakers,

We be bumpin’

Make your head bounce, break your neck

Break your neck

Make your head bounce, break your neck

Make your head bounce, bounce, bounce,

Make your head bounce, break your neck","","Thomas Nalian <AR>","Brett Hopkins","False","False",
"Audio","687fad694d5edbcc32e859a0","Tunnel Vision","","WHOiSEE","EDM Spotlight","Dirtysnatcha Records","","8/8/2025",="198704647918","DSR166","$2.10 ($2.99 SRLP) - S3","Dubstep","Released","© 2025 DirtySnatcha Records","℗ 2025 DirtySnatcha Records","","","no",,"","English","False","",,,"8/1/2025","8/1/2025","thomas@dirtysnatcha.com","8/1/2025","7/31/2025",,,"AudioTrack","688beb0898221d470cd40162",="1",="2","Hip Swing","","WHOiSEE, DARK MATTER","USA2P2528572","$0.70 ($0.99 SRLP) - T2","Dubstep","English","© 2025 DirtySnatcha Records","℗ 2025 DirtySnatcha Records","Brett Hopkin <Lyricist>, Brett Hopkin <Composer>, Isaac Tullos <Lyricist>, Isaac Tullos <Composer>, Joey Kalina <Lyricist>, Joey Kalina <Composer>","DirtySnatcha Records Publishing <ASCAP>, LAB10 Publishing <BMI>","yes","","","=""00:03:56""","=""00:00:38""","no","no","Yea I’m bringing it back, back, back

Yea I’m bringing it back, back, back

Yea I’m bringing it back, back, back

Make your hips swing, now move your waste with the bass

Move your waist

Now move your waist with the bass drop

Now move your waist with the bass drop

Yea I’m bringing it back, back, back

Yea I’m bringing it back, back, back

Yea I’m bringing it back, back, back

Make your hips swing, now move your waste with the bass drop

Move your waist

Now move your waist with the bass drop

Now move your waist with the bass drop","","Thomas Nalian <AR>","Brett Hopkin,Isaac Tullos,Joey Kalina","False","False",
"Audio","687fad694d5edbcc32e859a0","Tunnel Vision","","WHOiSEE","EDM Spotlight","Dirtysnatcha Records","","8/8/2025",="198704647918","DSR166","$2.10 ($2.99 SRLP) - S3","Dubstep","Released","© 2025 DirtySnatcha Records","℗ 2025 DirtySnatcha Records","","","no",,"","English","False","",,,"8/1/2025","8/1/2025","thomas@dirtysnatcha.com","8/1/2025","7/31/2025",,,"AudioTrack","688beb0898221d470cd40163",="1",="3","Work","","WHOiSEE","USA2P2538638","$0.70 ($0.99 SRLP) - T2","Dubstep","English","© 2025 DirtySnatcha Records","℗ 2025 DirtySnatcha Records","Brett Hopkins <Lyricist>, Brett Hopkins <Composer>","LAB10 Publishing <BMI>","yes","","","=""00:03:50""","=""00:00:37""","no","no","I just wanna see you work

I just wanna see you work

I just wanna see you work

See you work

Work your back

See you work

See you work

I just wanna see you work

I just wanna see you work

I just wanna see you work

Work your back

I just wanna see you work

See you work

See you work

I just wanna see you work","","Thomas Nalian <AR>","Brett Hopkins","False","False",
"Audio","68be6fdcb26fb7a71e4d29ca","Internal Demise","","Kotrax","EDM Spotlight","Dirtysnatcha Records","","10/10/2025",="198704719288","DSR171","$3.50 ($4.99 SRLP) - S5","Dubstep","Released","© 2025 DirtySnatcha Records","℗ 2025 DirtySnatcha Records","","","no",,"","English","False","",,,"10/8/2025","9/8/2025","thomas@dirtysnatcha.com","10/8/2025","9/8/2025",,,"AudioTrack","68be71c3dd3d14fad54e25bb",="1",="1","Internal Demise","","Kotrax","USA2P2545704","$0.70 ($0.99 SRLP) - T2","Dubstep","English","© 2025 DirtySnatcha Records","℗ 2025 DirtySnatcha Records","Dakota Tonnessen-Visaggio <Lyricist>, Dakota Tonnessen-Visaggio <Composer>","DirtySnatcha Records Publishing <ASCAP>","yes","","","=""00:03:05""","=""00:00:42""","no","no","it’s the power to arouse curiosity 
The purpose, the goal which one acts on
A journey of force
hot like the sun and wet like the rain 
With matic movements in unison with others 
Prolonged and acts of sensation 
with no limits or boundaries 

Eternity has passed 
Wrong is right 
Is the point of greatness intensity 
Pleasures of the high ascent 
Feeling of warmth and security 
Willing and unwilling sensations of the mind 
A condition of ultimate destruction 
The ray, 

Bounce with this type of yeah

Bounce with this type of yeah

Eternity has passed 
Wrong is right 
Is the point of greatness intensity 
Pleasures of the high ascent 
Feeling of warmth and security 
Willing and unwilling sensations of the mind 
A condition of ultimate destruction 
The ray, 

Bounce with this type of yeah
One, Two, Three Drop

What you gonna do","","Thomas Nalian <AR>","Dakota Tonnessen-Visaggio","False","False",
"Audio","68be6fdcb26fb7a71e4d29ca","Internal Demise","","Kotrax","EDM Spotlight","Dirtysnatcha Records","","10/10/2025",="198704719288","DSR171","$3.50 ($4.99 SRLP) - S5","Dubstep","Released","© 2025 DirtySnatcha Records","℗ 2025 DirtySnatcha Records","","","no",,"","English","False","",,,"10/8/2025","9/8/2025","thomas@dirtysnatcha.com","10/8/2025","9/8/2025",,,"AudioTrack","68be7307dd3d14fad54e34a0",="1",="2","Pressure","","Kotrax, Vltge","USA2P2545705","$0.70 ($0.99 SRLP) - T2","Dubstep","English","© 2025 DirtySnatcha Records","℗ 2025 DirtySnatcha Records","Dakota Tonnessen-Visaggio <Lyricist>, Dakota Tonnessen-Visaggio <Composer>, Spencer Haney <Lyricist>, Spencer Haney <Composer>","DirtySnatcha Records Publishing <ASCAP>","yes","","","=""00:03:17""","=""00:00:00""","no","no","Falling asleep at the wheel
 and your pulling me under 
Wondering along this street 
Like you think I’m oblivious 
Watching the world it slides up past 
All of the red lights I keep excusing 
The moment your lying through your breath 
Like it’s nothing 

Mhm
wrote you 20 letters But you say you don’t know 
Mhm 
I think your gonna suffer when you tell me to go 

Oooooo

oh oh oh 
oh oh oh
Oh oh oooohh

Oooooo

oh oh oh 
oh oh oh
Oh oh oooohh

Oooooo

oh oh oh 
oh oh oh
Oh oh oooohh

Oooooo

oh oh oh 
oh oh oh
Oh oh oooohh

But you say you don’t know 

Oooooo

oh oh oh 
oh oh oh
Oh oh oooohh

Oooooo

oh oh oh 
oh oh oh
Oh oh oooohh

Trying so hard to believe 
that you wouldn’t abuse me 

Telling myself to sleep cause 
I don’t want to call you now 

Watching the world it slides up past 
All of the red lights I keep excusing 
The moment your lying through your breath 
Like it’s nothing 

Oooooo

oh oh oh 
oh oh oh
Oh oh oooohh

Oooooo

oh oh oh 
oh oh oh
Oh oh oooohh

Oooooo

oh oh oh 
oh oh oh
Oh oh oooohh","","Thomas Nalian <AR>","Dakota Tonnessen-Visaggio,Spencer Haney","False","False",
"Audio","68be6fdcb26fb7a71e4d29ca","Internal Demise","","Kotrax","EDM Spotlight","Dirtysnatcha Records","","10/10/2025",="198704719288","DSR171","$3.50 ($4.99 SRLP) - S5","Dubstep","Released","© 2025 DirtySnatcha Records","℗ 2025 DirtySnatcha Records","","","no",,"","English","False","",,,"10/8/2025","9/8/2025","thomas@dirtysnatcha.com","10/8/2025","9/8/2025",,,"AudioTrack","68be74c7dd3d14fad54e4598",="1",="3","Freaky","","Kotrax","USA2P2524931","$0.70 ($0.99 SRLP) - T2","Dubstep","English","© 2025 DirtySnatcha Records","℗ 2025 DirtySnatcha Records","Kota Visaggio <Lyricist>, Kota Visaggio <Composer>","DirtySnatcha Records Publishing <ASCAP>","yes","","","=""00:02:41""","","yes","no","Freaky 
Finally with that bullshit
Pull up to the crib like
You wanna find out

Freaky 
Finally with that bullshit
Pull up to the crib like
You wanna find out","","Thomas Nalian <AR>","Kota Visaggio","False","False",
"Audio","68be6fdcb26fb7a71e4d29ca","Internal Demise","","Kotrax","EDM Spotlight","Dirtysnatcha Records","","10/10/2025",="198704719288","DSR171","$3.50 ($4.99 SRLP) - S5","Dubstep","Released","© 2025 DirtySnatcha Records","℗ 2025 DirtySnatcha Records","","","no",,"","English","False","",,,"10/8/2025","9/8/2025","thomas@dirtysnatcha.com","10/8/2025","9/8/2025",,,"AudioTrack","68be74c7dd3d14fad54e4599",="1",="4","Get Moving","","Kotrax","USA2P2538177","$0.70 ($0.99 SRLP) - T2","Dubstep","English","© 2025 DirtySnatcha Records","℗ 2025 DirtySnatcha  Records","Kota Visaggio <Lyricist>, Kota Visaggio <Composer>","DirtySnatcha Records Publishing <ASCAP>","yes","","","=""00:01:57""","=""00:00:28""","yes","no","Lets get Fucked up and roll with the bass like. Drop it. Now lets move it. Drop it. Lets get fucked up and roll with the bass like","","Thomas Nalian <AR>","Kota Visaggio","False","False",
"Audio","68be6fdcb26fb7a71e4d29ca","Internal Demise","","Kotrax","EDM Spotlight","Dirtysnatcha Records","","10/10/2025",="198704719288","DSR171","$3.50 ($4.99 SRLP) - S5","Dubstep","Released","© 2025 DirtySnatcha Records","℗ 2025 DirtySnatcha Records","","","no",,"","English","False","",,,"10/8/2025","9/8/2025","thomas@dirtysnatcha.com","10/8/2025","9/8/2025",,,"AudioTrack","68be74c7dd3d14fad54e459a",="1",="5","Skrrt","","Kotrax, DARK MATTER","USA2P2545706","$0.70 ($0.99 SRLP) - T2","Dubstep","English","© 2025 DirtySnatcha Records","℗ 2025 DirtySnatcha Records Publishing","Dakota Tonnessen-Visaggio <Lyricist>, Dakota Tonnessen-Visaggio <Composer>, Joseph Kalina <Lyricist>, Joseph Kalina <Composer>, Isaac Tullos <Lyricist>, Isaac Tullos <Composer>","DirtySnatcha Records Publishing <ASCAP>","yes","","","=""00:02:42""","=""00:00:00""","no","no","Skrt, skrt, skrt, skrt, skrt 

Rap words for six-hundred 
Used as a interjection in trap music 
This vowelless word conveys of tires screeching
Like a with a skrt, Yes 
Skrt Skrt 

Yes Yes Yes Yes Yes Yes Yes Yes Yes Yes Yes Yes Yes Yes Yes
Skrt skrt 
Yes Yes Yes Yes Yes Yes Yes Yes Yes Yes Yes Yes Yes Yes Yes Yes Yes Yes Yes Yes
With a skrt 
Yes 

Yes 

Skrt skrt skrt 

Skrt skrt 

With a skrt, yes 

Skrt skrt skrt skrt 

With a skrt, yes 


Yes Yes Yes Yes Yes Yes Yes Yes Yes Yes Yes Yes Yes Yes Yes
Skrt skrt 
Yes Yes Yes Yes Yes Yes Yes Yes Yes Yes Yes Yes Yes Yes Yes Yes Yes Yes Yes Yes

With a skrt yes 

Skrt, yes 

Sound of tires screeching

Skrt , yes 

Skrt, yes","","Thomas Nalian <AR>","Dakota Tonnessen-Visaggio,Joseph Kalina,Isaac Tullos","False","False",
"Audio","66e76c3152008f701503317e","Speakerbox","","Sopädia","EDM Spotlight","Dirtysnatcha Records","10/11/2024","10/11/2024",="198704158292","DSR139","$0.70 ($0.99 SRLP) - T2","Dubstep","Released","© 2024 DirtySnatcha Records","℗ 2024 DirtySnatcha Records","","","no",,"","English","False","",,,"9/17/2024","9/17/2024","thomas@dirtysnatcha.com","9/17/2024","9/16/2024",,,"AudioTrack","66e77349bf1e4c5f58e1109f",="1",="1","Speakerbox","","Sopädia","USA2P2460958","$0.70 ($0.99 SRLP) - T2","Dubstep","English","© 2024 DirtySnatcha Records","℗ 2024 DirtySnatcha Records","Ryan O'Donnell <Lyricist>, Ryan O'Donnell <Composer>","DirtySnatcha Records Publishing <ASCAP>","yes","","","=""00:03:24""","","no","no","Coming live live live live live live live
Coming live live live live live live live
Coming live live live live live live live
Coming live live live live live live live
Coming live
Coming live
Coming live
Coming live
Comin live live live live live live live
Comin live to the function speakerbox jumping
Coming 
Live to the 
Coming
Live to the function
To the function","","","Ryan O'Donnell","False","False",
"Audio","68eeda19dc5aff2e2d3f1d37","Forget you","","Ennaut, Predakore","EDM Spotlight","Dirtysnatcha Records","","10/24/2025",="198704792083","DSR173","$0.70 ($0.99 SRLP) - T2","Dubstep","Released","© 2024 DirtySnatcha Records","℗ 2024 DirtySnatcha Records","","","no",,"","English","False","",,,"10/15/2025","10/15/2025","thomas@dirtysnatcha.com","10/15/2025","10/15/2025",,,"AudioTrack","68eedabee27e36538bd18542",="1",="1","Forget you","","Ennaut, Predakore","USA2P2555118","$0.70 ($0.99 SRLP) - T2","Dubstep","English","© 2024 DirtySnatcha Records","℗ 2024 DirtySnatcha Records","Jason Moss <Lyricist>, Jason Moss <Composer>, Cody Simpson <Lyricist>, Cody Simpson <Composer>","LAB10 Publishing <BMI>","yes","","","=""00:03:44""","","no","no","Love 
im so tired of fake love 
forget it im calling your bluff 
Im so tired of fake love 
fake love 
fake love
why did I even let you fool me twice
should of known from the look in your eyes 
I was headed straight for my demise
you know you know what you did
IM SO TIRED OF FAKE LOVE","","Thomas Nalian <AR>","Jason Moss,Cody Simpson","False","False",
"Audio","68ad000b0b2dfc2906d3fbb8","ULTIMATE DEATH","","AZELLA, Zubah","EDM Spotlight","Dirtysnatcha Records","","9/19/2025",="198704694363","DSR169","$0.70 ($0.99 SRLP) - T2","Dubstep","Released","© 2025 DirtySnatcha Records","℗ 2025 DirtySnatcha Records","","","no",,"","English","False","",,,"8/29/2025","8/28/2025","thomas@dirtysnatcha.com","8/29/2025","8/27/2025",,,"AudioTrack","68ad00ac497856195351e09b",="1",="1","ULTIMATE DEATH","","AZELLA, Zubah","USA2P2543156","$0.70 ($0.99 SRLP) - T2","Dubstep","English","© 2025 DirtySnatcha Records","℗ 2025 DirtySnatcha Records","Theo Zubah <Lyricist>, Theo Zubah <Composer>, Ashley Goldston <Lyricist>, Ashley Goldston <Composer>","LAB10 Publishing <BMI>","yes","","","=""00:02:43""","=""00:00:10""","no","no","ready 
hell unleash
now try
haha he hu
into the darkness
3,2 another ahhh
Destroy it all
haha
now try
haha he hu
no one escapes hell
period","","Thomas Nalian <AR>","Theo Zubah,Ashley Goldston","False","False",
